[runlim] version:		1.10
[runlim] sample:		568.5 time, 570.6 real, 1836.2 MB
[runlim] sample:		578.4 time, 580.6 real, 1838.0 MB
[runlim] sample:		588.4 time, 590.6 real, 1839.3 MB
[runlim] sample:		598.4 time, 600.6 real, 1840.6 MB
[runlim] sample:		608.4 time, 610.6 real, 1843.7 MB
[runlim] sample:		618.4 time, 620.6 real, 1846.3 MB
[runlim] sample:		628.3 time, 630.6 real, 1850.1 MB
[runlim] sample:		638.3 time, 640.6 real, 1854.3 MB
[runlim] sample:		648.3 time, 650.6 real, 1854.3 MB
[runlim] sample:		658.3 time, 660.6 real, 1854.3 MB
[runlim] sample:		668.3 time, 670.6 real, 1855.0 MB
[runlim] sample:		678.2 time, 680.6 real, 1857.4 MB
[runlim] sample:		688.2 time, 690.6 real, 1859.9 MB
[runlim] sample:		698.2 time, 700.6 real, 1861.0 MB
[runlim] sample:		708.2 time, 710.6 real, 1863.8 MB
[runlim] sample:		718.2 time, 720.6 real, 1865.6 MB
[runlim] sample:		728.1 time, 730.6 real, 1868.2 MB
[runlim] sample:		738.1 time, 740.6 real, 1870.5 MB
[runlim] sample:		748.1 time, 750.6 real, 1872.8 MB
[runlim] sample:		758.1 time, 760.6 real, 1874.1 MB
[runlim] sample:		768.1 time, 770.6 real, 1877.7 MB
[runlim] sample:		778.0 time, 780.6 real, 1880.6 MB
[runlim] sample:		788.0 time, 790.6 real, 1884.2 MB
[runlim] sample:		798.0 time, 800.6 real, 1884.2 MB
[runlim] sample:		808.0 time, 810.6 real, 1885.5 MB
[runlim] sample:		818.0 time, 820.6 real, 1887.8 MB
[runlim] sample:		827.9 time, 830.6 real, 1889.8 MB
[runlim] sample:		837.9 time, 840.6 real, 1891.1 MB
[runlim] sample:		847.9 time, 850.6 real, 1892.9 MB
[runlim] sample:		857.9 time, 860.6 real, 1896.5 MB
[runlim] sample:		867.8 time, 870.6 real, 1897.3 MB
[runlim] sample:		877.8 time, 880.6 real, 1898.9 MB
[runlim] sample:		887.8 time, 890.6 real, 1901.4 MB
[runlim] end:			Thu Oct 29 12:38:15 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8887
[runlim] real:			900.09 seconds
[runlim] time:			897.30 seconds
[runlim] space:			1904.5 MB
[runlim] samples:		8995
