[runlim] version:		1.10
[runlim] sample:		589.6 time, 590.5 real, 1149.2 MB
[runlim] sample:		599.6 time, 600.5 real, 1163.6 MB
[runlim] sample:		609.6 time, 610.5 real, 1178.1 MB
[runlim] sample:		619.6 time, 620.5 real, 1192.6 MB
[runlim] sample:		629.6 time, 630.5 real, 1207.0 MB
[runlim] sample:		639.6 time, 640.5 real, 1221.5 MB
[runlim] sample:		649.6 time, 650.5 real, 1235.7 MB
[runlim] sample:		659.6 time, 660.5 real, 1249.9 MB
[runlim] sample:		669.6 time, 670.5 real, 1264.3 MB
[runlim] sample:		679.6 time, 680.5 real, 1278.5 MB
[runlim] sample:		689.6 time, 690.5 real, 1292.7 MB
[runlim] sample:		699.6 time, 700.5 real, 1306.9 MB
[runlim] sample:		709.6 time, 710.5 real, 1320.6 MB
[runlim] sample:		719.6 time, 720.5 real, 1334.8 MB
[runlim] sample:		729.6 time, 730.5 real, 1349.0 MB
[runlim] sample:		739.6 time, 740.5 real, 1363.1 MB
[runlim] sample:		749.6 time, 750.5 real, 1377.4 MB
[runlim] sample:		759.6 time, 760.5 real, 1391.3 MB
[runlim] sample:		769.6 time, 770.5 real, 1405.2 MB
[runlim] sample:		779.6 time, 780.5 real, 1419.4 MB
[runlim] sample:		789.6 time, 790.5 real, 1433.3 MB
[runlim] sample:		799.6 time, 800.5 real, 1447.3 MB
[runlim] sample:		809.5 time, 810.5 real, 1461.2 MB
[runlim] sample:		819.6 time, 820.5 real, 1475.2 MB
[runlim] sample:		829.5 time, 830.5 real, 1489.1 MB
[runlim] sample:		839.5 time, 840.5 real, 1502.8 MB
[runlim] sample:		849.6 time, 850.5 real, 1516.7 MB
[runlim] sample:		859.5 time, 860.5 real, 1530.7 MB
[runlim] sample:		869.5 time, 870.5 real, 1544.4 MB
[runlim] sample:		879.6 time, 880.5 real, 1558.3 MB
[runlim] sample:		889.6 time, 890.5 real, 1572.0 MB
[runlim] end:			Thu Oct 29 18:28:32 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8991
[runlim] real:			900.06 seconds
[runlim] time:			899.06 seconds
[runlim] space:			1585.2 MB
[runlim] samples:		8995
