[runlim] version:		1.10
[runlim] sample:		589.5 time, 590.6 real, 1151.8 MB
[runlim] sample:		599.5 time, 600.6 real, 1166.3 MB
[runlim] sample:		609.5 time, 610.6 real, 1180.7 MB
[runlim] sample:		619.5 time, 620.6 real, 1195.3 MB
[runlim] sample:		629.5 time, 630.6 real, 1209.4 MB
[runlim] sample:		639.5 time, 640.6 real, 1223.9 MB
[runlim] sample:		649.5 time, 650.6 real, 1238.1 MB
[runlim] sample:		659.5 time, 660.6 real, 1252.6 MB
[runlim] sample:		669.5 time, 670.6 real, 1266.7 MB
[runlim] sample:		679.5 time, 680.6 real, 1280.9 MB
[runlim] sample:		689.5 time, 690.6 real, 1295.1 MB
[runlim] sample:		699.5 time, 700.6 real, 1309.3 MB
[runlim] sample:		709.5 time, 710.6 real, 1323.0 MB
[runlim] sample:		719.4 time, 720.6 real, 1337.2 MB
[runlim] sample:		729.4 time, 730.6 real, 1351.4 MB
[runlim] sample:		739.4 time, 740.6 real, 1365.4 MB
[runlim] sample:		749.4 time, 750.6 real, 1379.6 MB
[runlim] sample:		759.4 time, 760.6 real, 1393.8 MB
[runlim] sample:		769.4 time, 770.6 real, 1407.7 MB
[runlim] sample:		779.4 time, 780.6 real, 1421.6 MB
[runlim] sample:		789.4 time, 790.6 real, 1435.6 MB
[runlim] sample:		799.4 time, 800.6 real, 1449.5 MB
[runlim] sample:		809.4 time, 810.6 real, 1463.4 MB
[runlim] sample:		819.4 time, 820.6 real, 1477.4 MB
[runlim] sample:		829.4 time, 830.6 real, 1491.3 MB
[runlim] sample:		839.4 time, 840.6 real, 1505.3 MB
[runlim] sample:		849.4 time, 850.6 real, 1518.9 MB
[runlim] sample:		859.4 time, 860.6 real, 1532.9 MB
[runlim] sample:		869.4 time, 870.6 real, 1546.8 MB
[runlim] sample:		879.4 time, 880.6 real, 1560.5 MB
[runlim] sample:		889.4 time, 890.6 real, 1574.2 MB
[runlim] end:			Thu Oct 29 17:28:28 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8990
[runlim] real:			900.04 seconds
[runlim] time:			898.81 seconds
[runlim] space:			1587.1 MB
[runlim] samples:		8994
