[runlim] version:		1.10
[runlim] sample:		569.6 time, 570.5 real, 1837.0 MB
[runlim] sample:		579.6 time, 580.5 real, 1838.3 MB
[runlim] sample:		589.6 time, 590.5 real, 1839.6 MB
[runlim] sample:		599.6 time, 600.5 real, 1841.4 MB
[runlim] sample:		609.6 time, 610.5 real, 1844.5 MB
[runlim] sample:		619.6 time, 620.5 real, 1847.3 MB
[runlim] sample:		629.6 time, 630.5 real, 1850.4 MB
[runlim] sample:		639.6 time, 640.5 real, 1854.5 MB
[runlim] sample:		649.6 time, 650.5 real, 1854.5 MB
[runlim] sample:		659.6 time, 660.5 real, 1854.5 MB
[runlim] sample:		669.6 time, 670.5 real, 1856.5 MB
[runlim] sample:		679.6 time, 680.5 real, 1858.6 MB
[runlim] sample:		689.6 time, 690.5 real, 1860.1 MB
[runlim] sample:		699.6 time, 700.5 real, 1861.9 MB
[runlim] sample:		709.6 time, 710.5 real, 1864.0 MB
[runlim] sample:		719.6 time, 720.5 real, 1866.3 MB
[runlim] sample:		729.6 time, 730.5 real, 1869.1 MB
[runlim] sample:		739.6 time, 740.5 real, 1872.1 MB
[runlim] sample:		749.6 time, 750.5 real, 1873.2 MB
[runlim] sample:		759.6 time, 760.5 real, 1876.5 MB
[runlim] sample:		769.6 time, 770.5 real, 1878.8 MB
[runlim] sample:		779.6 time, 780.5 real, 1882.7 MB
[runlim] sample:		789.6 time, 790.5 real, 1884.2 MB
[runlim] sample:		799.6 time, 800.5 real, 1885.5 MB
[runlim] sample:		809.6 time, 810.5 real, 1887.3 MB
[runlim] sample:		819.6 time, 820.5 real, 1889.1 MB
[runlim] sample:		829.6 time, 830.5 real, 1890.6 MB
[runlim] sample:		839.6 time, 840.5 real, 1892.6 MB
[runlim] sample:		849.6 time, 850.5 real, 1896.7 MB
[runlim] sample:		859.6 time, 860.5 real, 1897.5 MB
[runlim] sample:		869.6 time, 870.5 real, 1899.0 MB
[runlim] sample:		879.6 time, 880.5 real, 1901.6 MB
[runlim] sample:		889.6 time, 890.5 real, 1904.9 MB
[runlim] end:			Thu Oct 29 13:08:17 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8889
[runlim] real:			900.06 seconds
[runlim] time:			899.06 seconds
[runlim] space:			1906.5 MB
[runlim] samples:		8995
