[runlim] version:		1.10
[runlim] sample:		569.5 time, 570.6 real, 1839.4 MB
[runlim] sample:		579.5 time, 580.6 real, 1841.5 MB
[runlim] sample:		589.5 time, 590.6 real, 1842.0 MB
[runlim] sample:		599.5 time, 600.6 real, 1843.8 MB
[runlim] sample:		609.5 time, 610.6 real, 1847.9 MB
[runlim] sample:		619.5 time, 620.6 real, 1851.0 MB
[runlim] sample:		629.4 time, 630.6 real, 1854.4 MB
[runlim] sample:		639.4 time, 640.6 real, 1856.4 MB
[runlim] sample:		649.4 time, 650.6 real, 1856.4 MB
[runlim] sample:		659.4 time, 660.6 real, 1856.7 MB
[runlim] sample:		669.4 time, 670.6 real, 1858.5 MB
[runlim] sample:		679.4 time, 680.6 real, 1861.0 MB
[runlim] sample:		689.4 time, 690.6 real, 1862.6 MB
[runlim] sample:		699.4 time, 700.6 real, 1865.2 MB
[runlim] sample:		709.4 time, 710.6 real, 1867.0 MB
[runlim] sample:		719.4 time, 720.6 real, 1868.8 MB
[runlim] sample:		729.4 time, 730.6 real, 1872.4 MB
[runlim] sample:		739.4 time, 740.6 real, 1875.0 MB
[runlim] sample:		749.4 time, 750.6 real, 1875.0 MB
[runlim] sample:		759.4 time, 760.6 real, 1879.3 MB
[runlim] sample:		769.4 time, 770.6 real, 1881.1 MB
[runlim] sample:		779.4 time, 780.6 real, 1884.8 MB
[runlim] sample:		789.4 time, 790.6 real, 1886.0 MB
[runlim] sample:		799.4 time, 800.6 real, 1887.3 MB
[runlim] sample:		809.4 time, 810.6 real, 1889.9 MB
[runlim] sample:		819.4 time, 820.6 real, 1891.4 MB
[runlim] sample:		829.4 time, 830.6 real, 1892.5 MB
[runlim] sample:		839.4 time, 840.6 real, 1894.5 MB
[runlim] sample:		849.4 time, 850.6 real, 1897.6 MB
[runlim] sample:		859.4 time, 860.6 real, 1898.9 MB
[runlim] sample:		869.4 time, 870.6 real, 1900.7 MB
[runlim] sample:		879.4 time, 880.6 real, 1903.1 MB
[runlim] sample:		889.4 time, 890.6 real, 1905.9 MB
[runlim] end:			Thu Oct 29 12:53:16 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8884
[runlim] real:			900.07 seconds
[runlim] time:			898.87 seconds
[runlim] space:			1907.4 MB
[runlim] samples:		8995
