[runlim] version:		1.10
[runlim] sample:		589.9 time, 590.5 real, 78.9 MB
[runlim] sample:		599.9 time, 600.5 real, 79.4 MB
[runlim] sample:		609.9 time, 610.5 real, 79.9 MB
[runlim] sample:		619.9 time, 620.5 real, 80.4 MB
[runlim] sample:		629.9 time, 630.5 real, 80.9 MB
[runlim] sample:		639.9 time, 640.5 real, 81.7 MB
[runlim] sample:		649.9 time, 650.5 real, 82.2 MB
[runlim] sample:		659.8 time, 660.5 real, 83.0 MB
[runlim] sample:		669.8 time, 670.5 real, 84.3 MB
[runlim] sample:		679.8 time, 680.5 real, 84.8 MB
[runlim] sample:		689.8 time, 690.5 real, 86.7 MB
[runlim] sample:		699.8 time, 700.5 real, 87.4 MB
[runlim] sample:		709.8 time, 710.5 real, 87.4 MB
[runlim] sample:		719.8 time, 720.5 real, 87.4 MB
[runlim] sample:		729.8 time, 730.5 real, 87.4 MB
[runlim] sample:		739.8 time, 740.5 real, 87.4 MB
[runlim] sample:		749.8 time, 750.5 real, 87.4 MB
[runlim] sample:		759.8 time, 760.5 real, 87.4 MB
[runlim] sample:		769.8 time, 770.5 real, 87.4 MB
[runlim] sample:		779.8 time, 780.5 real, 87.4 MB
[runlim] sample:		789.8 time, 790.5 real, 87.4 MB
[runlim] sample:		799.8 time, 800.5 real, 87.4 MB
[runlim] sample:		809.8 time, 810.5 real, 87.7 MB
[runlim] sample:		819.8 time, 820.5 real, 88.2 MB
[runlim] sample:		829.8 time, 830.5 real, 88.7 MB
[runlim] sample:		839.8 time, 840.5 real, 89.2 MB
[runlim] sample:		849.8 time, 850.5 real, 89.8 MB
[runlim] sample:		859.8 time, 860.5 real, 90.3 MB
[runlim] sample:		869.8 time, 870.5 real, 90.8 MB
[runlim] sample:		879.8 time, 880.5 real, 91.3 MB
[runlim] sample:		889.8 time, 890.5 real, 92.1 MB
[runlim] end:			Thu Oct 29 15:28:20 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8995
[runlim] real:			900.02 seconds
[runlim] time:			899.32 seconds
[runlim] space:			92.6 MB
[runlim] samples:		8995
