[runlim] version:		1.10
[runlim] sample:		589.5 time, 590.6 real, 1076.2 MB
[runlim] sample:		599.5 time, 600.6 real, 1089.6 MB
[runlim] sample:		609.5 time, 610.6 real, 1103.0 MB
[runlim] sample:		619.5 time, 620.6 real, 1116.2 MB
[runlim] sample:		629.5 time, 630.6 real, 1129.8 MB
[runlim] sample:		639.5 time, 640.6 real, 1143.2 MB
[runlim] sample:		649.5 time, 650.6 real, 1156.6 MB
[runlim] sample:		659.5 time, 660.6 real, 1170.0 MB
[runlim] sample:		669.5 time, 670.6 real, 1183.4 MB
[runlim] sample:		679.5 time, 680.6 real, 1196.9 MB
[runlim] sample:		689.5 time, 690.6 real, 1210.3 MB
[runlim] sample:		699.5 time, 700.6 real, 1223.7 MB
[runlim] sample:		709.5 time, 710.6 real, 1236.8 MB
[runlim] sample:		719.5 time, 720.6 real, 1250.0 MB
[runlim] sample:		729.5 time, 730.6 real, 1263.4 MB
[runlim] sample:		739.5 time, 740.6 real, 1276.7 MB
[runlim] sample:		749.5 time, 750.6 real, 1290.1 MB
[runlim] sample:		759.5 time, 760.6 real, 1303.6 MB
[runlim] sample:		769.5 time, 770.6 real, 1316.9 MB
[runlim] sample:		779.5 time, 780.6 real, 1330.6 MB
[runlim] sample:		789.5 time, 790.6 real, 1343.7 MB
[runlim] sample:		799.5 time, 800.6 real, 1357.1 MB
[runlim] sample:		809.5 time, 810.6 real, 1370.5 MB
[runlim] sample:		819.5 time, 820.6 real, 1384.5 MB
[runlim] sample:		829.5 time, 830.6 real, 1398.5 MB
[runlim] sample:		839.5 time, 840.6 real, 1412.4 MB
[runlim] sample:		849.5 time, 850.6 real, 1426.4 MB
[runlim] sample:		859.5 time, 860.6 real, 1440.3 MB
[runlim] sample:		869.5 time, 870.6 real, 1454.2 MB
[runlim] sample:		879.5 time, 880.6 real, 1467.9 MB
[runlim] sample:		889.5 time, 890.6 real, 1481.8 MB
[runlim] end:			Thu Oct 29 16:58:26 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8992
[runlim] real:			900.07 seconds
[runlim] time:			899.02 seconds
[runlim] space:			1495.0 MB
[runlim] samples:		8995
