[runlim] version:		1.10
[runlim] sample:		589.6 time, 590.5 real, 79.3 MB
[runlim] sample:		599.6 time, 600.5 real, 80.1 MB
[runlim] sample:		609.6 time, 610.5 real, 80.6 MB
[runlim] sample:		619.6 time, 620.5 real, 81.4 MB
[runlim] sample:		629.6 time, 630.5 real, 81.9 MB
[runlim] sample:		639.6 time, 640.5 real, 83.2 MB
[runlim] sample:		649.6 time, 650.5 real, 84.0 MB
[runlim] sample:		659.6 time, 660.5 real, 85.3 MB
[runlim] sample:		669.6 time, 670.5 real, 86.6 MB
[runlim] sample:		679.6 time, 680.5 real, 86.6 MB
[runlim] sample:		689.6 time, 690.5 real, 86.6 MB
[runlim] sample:		699.6 time, 700.5 real, 86.6 MB
[runlim] sample:		709.6 time, 710.5 real, 86.6 MB
[runlim] sample:		719.6 time, 720.5 real, 86.6 MB
[runlim] sample:		729.6 time, 730.5 real, 86.6 MB
[runlim] sample:		739.6 time, 740.5 real, 86.6 MB
[runlim] sample:		749.6 time, 750.5 real, 86.6 MB
[runlim] sample:		759.6 time, 760.5 real, 86.6 MB
[runlim] sample:		769.6 time, 770.5 real, 86.6 MB
[runlim] sample:		779.6 time, 780.5 real, 86.8 MB
[runlim] sample:		789.6 time, 790.5 real, 87.3 MB
[runlim] sample:		799.6 time, 800.5 real, 87.8 MB
[runlim] sample:		809.6 time, 810.5 real, 88.4 MB
[runlim] sample:		819.6 time, 820.5 real, 88.9 MB
[runlim] sample:		829.6 time, 830.5 real, 89.4 MB
[runlim] sample:		839.6 time, 840.5 real, 89.9 MB
[runlim] sample:		849.6 time, 850.5 real, 90.4 MB
[runlim] sample:		859.5 time, 860.5 real, 90.9 MB
[runlim] sample:		869.5 time, 870.5 real, 91.7 MB
[runlim] sample:		879.5 time, 880.5 real, 92.2 MB
[runlim] sample:		889.6 time, 890.5 real, 94.3 MB
[runlim] end:			Thu Oct 29 16:28:24 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8991
[runlim] real:			900.05 seconds
[runlim] time:			899.05 seconds
[runlim] space:			94.3 MB
[runlim] samples:		8995
