[runlim] version:		1.10
[runlim] sample:		589.2 time, 590.4 real, 77.9 MB
[runlim] sample:		599.2 time, 600.4 real, 78.7 MB
[runlim] sample:		609.2 time, 610.4 real, 79.2 MB
[runlim] sample:		619.2 time, 620.4 real, 79.7 MB
[runlim] sample:		629.2 time, 630.4 real, 80.2 MB
[runlim] sample:		639.2 time, 640.4 real, 81.0 MB
[runlim] sample:		649.2 time, 650.4 real, 81.5 MB
[runlim] sample:		659.2 time, 660.4 real, 83.0 MB
[runlim] sample:		669.2 time, 670.4 real, 83.5 MB
[runlim] sample:		679.1 time, 680.4 real, 84.3 MB
[runlim] sample:		689.2 time, 690.4 real, 86.4 MB
[runlim] sample:		699.2 time, 700.4 real, 86.4 MB
[runlim] sample:		709.2 time, 710.4 real, 86.4 MB
[runlim] sample:		719.2 time, 720.4 real, 86.4 MB
[runlim] sample:		729.1 time, 730.4 real, 86.4 MB
[runlim] sample:		739.1 time, 740.4 real, 86.4 MB
[runlim] sample:		749.1 time, 750.4 real, 86.4 MB
[runlim] sample:		759.1 time, 760.4 real, 86.4 MB
[runlim] sample:		769.1 time, 770.4 real, 86.4 MB
[runlim] sample:		779.1 time, 780.4 real, 86.4 MB
[runlim] sample:		789.1 time, 790.4 real, 86.4 MB
[runlim] sample:		799.1 time, 800.4 real, 86.4 MB
[runlim] sample:		809.1 time, 810.4 real, 86.9 MB
[runlim] sample:		819.1 time, 820.4 real, 87.4 MB
[runlim] sample:		829.1 time, 830.4 real, 87.9 MB
[runlim] sample:		839.1 time, 840.4 real, 88.4 MB
[runlim] sample:		849.1 time, 850.4 real, 88.9 MB
[runlim] sample:		859.1 time, 860.4 real, 89.5 MB
[runlim] sample:		869.1 time, 870.4 real, 90.0 MB
[runlim] sample:		879.1 time, 880.4 real, 90.7 MB
[runlim] sample:		889.1 time, 890.4 real, 91.3 MB
[runlim] end:			Thu Oct 29 15:43:21 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8992
[runlim] real:			900.03 seconds
[runlim] time:			898.72 seconds
[runlim] space:			91.8 MB
[runlim] samples:		8996
