[runlim] version:		1.10
[runlim] sample:		589.3 time, 590.5 real, 79.5 MB
[runlim] sample:		599.3 time, 600.5 real, 80.1 MB
[runlim] sample:		609.2 time, 610.5 real, 80.6 MB
[runlim] sample:		619.2 time, 620.5 real, 81.4 MB
[runlim] sample:		629.2 time, 630.5 real, 81.9 MB
[runlim] sample:		639.2 time, 640.5 real, 82.4 MB
[runlim] sample:		649.2 time, 650.5 real, 83.2 MB
[runlim] sample:		659.2 time, 660.5 real, 84.5 MB
[runlim] sample:		669.2 time, 670.5 real, 85.3 MB
[runlim] sample:		679.2 time, 680.5 real, 87.6 MB
[runlim] sample:		689.2 time, 690.5 real, 87.6 MB
[runlim] sample:		699.2 time, 700.5 real, 87.6 MB
[runlim] sample:		709.2 time, 710.5 real, 87.6 MB
[runlim] sample:		719.2 time, 720.5 real, 87.6 MB
[runlim] sample:		729.2 time, 730.5 real, 87.6 MB
[runlim] sample:		739.2 time, 740.5 real, 87.6 MB
[runlim] sample:		749.2 time, 750.5 real, 87.6 MB
[runlim] sample:		759.2 time, 760.5 real, 87.6 MB
[runlim] sample:		769.2 time, 770.5 real, 87.6 MB
[runlim] sample:		779.2 time, 780.5 real, 87.6 MB
[runlim] sample:		789.2 time, 790.5 real, 87.6 MB
[runlim] sample:		799.2 time, 800.5 real, 88.1 MB
[runlim] sample:		809.2 time, 810.5 real, 88.6 MB
[runlim] sample:		819.2 time, 820.5 real, 89.1 MB
[runlim] sample:		829.2 time, 830.5 real, 89.7 MB
[runlim] sample:		839.2 time, 840.5 real, 90.2 MB
[runlim] sample:		849.2 time, 850.5 real, 90.7 MB
[runlim] sample:		859.2 time, 860.5 real, 91.2 MB
[runlim] sample:		869.2 time, 870.5 real, 92.0 MB
[runlim] sample:		879.2 time, 880.5 real, 92.5 MB
[runlim] sample:		889.2 time, 890.5 real, 93.0 MB
[runlim] end:			Thu Oct 29 16:13:23 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8993
[runlim] real:			900.11 seconds
[runlim] time:			898.79 seconds
[runlim] space:			95.1 MB
[runlim] samples:		8996
