[runlim] version:		1.10
[runlim] sample:		589.4 time, 590.5 real, 1152.6 MB
[runlim] sample:		599.4 time, 600.5 real, 1167.1 MB
[runlim] sample:		609.4 time, 610.5 real, 1181.3 MB
[runlim] sample:		619.4 time, 620.5 real, 1196.0 MB
[runlim] sample:		629.4 time, 630.5 real, 1210.5 MB
[runlim] sample:		639.4 time, 640.5 real, 1224.9 MB
[runlim] sample:		649.4 time, 650.5 real, 1239.1 MB
[runlim] sample:		659.4 time, 660.5 real, 1253.3 MB
[runlim] sample:		669.4 time, 670.5 real, 1267.5 MB
[runlim] sample:		679.4 time, 680.5 real, 1281.7 MB
[runlim] sample:		689.4 time, 690.5 real, 1295.9 MB
[runlim] sample:		699.4 time, 700.5 real, 1310.1 MB
[runlim] sample:		709.4 time, 710.5 real, 1323.7 MB
[runlim] sample:		719.4 time, 720.5 real, 1337.9 MB
[runlim] sample:		729.4 time, 730.5 real, 1352.1 MB
[runlim] sample:		739.4 time, 740.5 real, 1366.1 MB
[runlim] sample:		749.4 time, 750.5 real, 1380.3 MB
[runlim] sample:		759.4 time, 760.5 real, 1394.5 MB
[runlim] sample:		769.4 time, 770.5 real, 1408.4 MB
[runlim] sample:		779.4 time, 780.5 real, 1422.3 MB
[runlim] sample:		789.4 time, 790.5 real, 1436.3 MB
[runlim] sample:		799.4 time, 800.5 real, 1450.2 MB
[runlim] sample:		809.4 time, 810.5 real, 1464.1 MB
[runlim] sample:		819.4 time, 820.5 real, 1478.1 MB
[runlim] sample:		829.4 time, 830.5 real, 1492.0 MB
[runlim] sample:		839.4 time, 840.5 real, 1506.0 MB
[runlim] sample:		849.4 time, 850.5 real, 1519.6 MB
[runlim] sample:		859.4 time, 860.5 real, 1533.6 MB
[runlim] sample:		869.4 time, 870.5 real, 1547.3 MB
[runlim] sample:		879.4 time, 880.5 real, 1561.0 MB
[runlim] sample:		889.4 time, 890.5 real, 1574.7 MB
[runlim] end:			Thu Oct 29 18:13:31 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8991
[runlim] real:			900.06 seconds
[runlim] time:			898.88 seconds
[runlim] space:			1587.8 MB
[runlim] samples:		8995
