[runlim] version:		1.10
[runlim] sample:		569.4 time, 571.0 real, 1837.1 MB
[runlim] sample:		579.4 time, 581.0 real, 1838.4 MB
[runlim] sample:		589.4 time, 591.0 real, 1839.7 MB
[runlim] sample:		599.4 time, 601.0 real, 1841.7 MB
[runlim] sample:		609.3 time, 611.0 real, 1844.8 MB
[runlim] sample:		619.3 time, 621.0 real, 1848.4 MB
[runlim] sample:		629.3 time, 631.0 real, 1853.3 MB
[runlim] sample:		639.3 time, 641.0 real, 1856.6 MB
[runlim] sample:		649.3 time, 651.0 real, 1856.6 MB
[runlim] sample:		659.3 time, 661.0 real, 1856.6 MB
[runlim] sample:		669.3 time, 671.0 real, 1858.9 MB
[runlim] sample:		679.3 time, 681.0 real, 1861.5 MB
[runlim] sample:		689.3 time, 691.0 real, 1863.1 MB
[runlim] sample:		699.3 time, 701.0 real, 1864.1 MB
[runlim] sample:		709.3 time, 711.0 real, 1866.7 MB
[runlim] sample:		719.3 time, 721.0 real, 1868.2 MB
[runlim] sample:		729.3 time, 731.0 real, 1871.6 MB
[runlim] sample:		739.3 time, 741.0 real, 1875.4 MB
[runlim] sample:		749.3 time, 751.0 real, 1875.4 MB
[runlim] sample:		759.3 time, 761.0 real, 1879.6 MB
[runlim] sample:		769.3 time, 771.0 real, 1881.1 MB
[runlim] sample:		779.3 time, 781.0 real, 1884.7 MB
[runlim] sample:		789.3 time, 791.0 real, 1886.5 MB
[runlim] sample:		799.3 time, 801.0 real, 1887.0 MB
[runlim] sample:		809.3 time, 811.0 real, 1888.6 MB
[runlim] sample:		819.3 time, 821.0 real, 1891.2 MB
[runlim] sample:		829.3 time, 831.0 real, 1892.7 MB
[runlim] sample:		839.3 time, 841.0 real, 1894.2 MB
[runlim] sample:		849.3 time, 851.0 real, 1897.3 MB
[runlim] sample:		859.3 time, 861.0 real, 1899.1 MB
[runlim] sample:		869.3 time, 871.0 real, 1900.4 MB
[runlim] sample:		879.3 time, 881.0 real, 1903.3 MB
[runlim] sample:		889.3 time, 891.0 real, 1906.1 MB
[runlim] end:			Thu Oct 29 12:23:14 2020
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		8884
[runlim] real:			900.12 seconds
[runlim] time:			898.35 seconds
[runlim] space:			1907.7 MB
[runlim] samples:		8991
